UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Crypto Rover,@rovercrc,2022-03-24T19:57:00.000Z,"Crypto Rover
@rovercrc
·
25 Mar","I am bullish on #Bitcoin
75
49
381",,75,49,381,['https://pbs.twimg.com/media/FOoPOj-X0AUFCe5?format=jpg&name=small'],https://twitter.com/rovercrc/status/1507084082718543872
Helin ULKER,@beautyofhelin,2022-03-24T16:54:32.000Z,"Helin ULKER
@beautyofhelin
·
24 Mar","""Weak hands defeated once again."" - Bruce Lee on #Bitcoin.
GIF
74
20
608",,74,20,608,['https://pbs.twimg.com/tweet_video_thumb/FOoTN4jX0AEU7fd.jpg'],https://twitter.com/beautyofhelin/status/1507038164074078211
RS,@RahulSi02050001,2022-03-24T12:34:20.000Z,"RS
@RahulSi02050001
·
24 Mar","Maybe the only thing I dislike a #Bitcoin
42
62
513",⚛ ⚛,42,62,513,['https://pbs.twimg.com/media/FOnXq3SVsAA3Ess?format=jpg&name=small'],https://twitter.com/RahulSi02050001/status/1506972684311171074
Jason A. Williams,@GoingParabolic,2022-03-24T18:30:48.000Z,"Jason A. Williams
@GoingParabolic
·
24 Mar","Jack Mallers for President. I choose passion, hard work and conviction every time! 
@jackmallers
 #Bitcoin.
53
58
958",🦍,53,58,958,[],https://twitter.com/GoingParabolic/status/1507062389900034052
NAGAX,@NAGAX_Official,2022-03-24T17:37:29.000Z,"NAGAX
@NAGAX_Official
·
24 Mar","We are busting some #BitcoinMyths on our official YouTube channel!  Check it out:

#NAGAXplained #CryptoNewbie
youtube.com
NAGAXplained - Top Bitcoin Myths You Should Know About
Let’s just say don’t believe everything you hear! Today, we are reviewing some of the most interesting Bitcoin myths that leave crypto newbies and enthusiast...
4
14
23",🪙,4,14,23,['https://pbs.twimg.com/card_img/1507048182307606528/14npvZoR?format=jpg&name=240x240'],https://twitter.com/NAGAX_Official/status/1507048974787698691
Jake Marchand,@SatchyGuwap,2022-03-24T17:01:51.000Z,"Jake Marchand
@SatchyGuwap
·
24 Mar","Being a #DeGods hodler has never felt so good.

#DeGods #SHIB #Bitcoin #DOGE #Ethereum #Solana #nft #nftart #NFTdrop #nfts
1
3
6",,1,3,6,[],https://twitter.com/SatchyGuwap/status/1507040004610134027
CNBC,@CNBC,2022-03-24T23:27:11.000Z,"CNBC
@CNBC
·
25 Mar","Russia is considering selling its oil and gas for bitcoin as sanctions intensify from the West
cnbc.com
Russia is considering selling its oil and gas for bitcoin as sanctions intensify from the West
Russia might accept bitcoin as payment for its oil and gas exports as Western countries stiffen their sanctions on Moscow.
188
254
580",,188,254,580,['https://pbs.twimg.com/card_img/1507136524869148672/mXOvJBkC?format=jpg&name=small'],https://twitter.com/CNBC/status/1507136977757421569
Cris Reed,@thelevelupexp,2022-03-24T15:52:29.000Z,"Cris Reed
@thelevelupexp
·
24 Mar","There’s a halving in two years (and every four years after that)  yet you’re still selling for other inferior assets    #bitcoin
2
1
16",,2,1,16,[],https://twitter.com/thelevelupexp/status/1507022550341234702
FEG (Feed Every Gorilla),@FEGtoken,2022-03-24T15:33:08.000Z,"FEG (Feed Every Gorilla)
@FEGtoken
·
24 Mar","Can you take the $100k?

Give it a go at http://grafene.com

#FEG #Grafene #FEGtoken #2FA #BSC #Bitcoin #Ethereum
BSC News
@news_of_bsc
 · 24 Mar
Feed Every Gorilla's 2FA technology security measures have already proven significantly more effective than previous measures, find out how:
@FEGtoken 

#BSCNews #CryptoNews #Cryptocurrency #DeFi #BNBChain
https://bsc.news/post/fegex-grafene-wallet-comes-under-attack-2fa-blocks-hack…
105
406
1,120",,105,406,"1,120",['https://pbs.twimg.com/profile_images/1481301296972021762/EoB1ZU6C_mini.jpg'],https://twitter.com/FEGtoken/status/1507017681274253325
Zac ♒︎,@zedact3d,2022-03-24T12:35:47.000Z,"Zac ♒︎
@zedact3d
·
24 Mar","Bitcoin hasn’t won until Julian Assange and Ross Ulbricht are free #FreeAssange #FreeRoss
WikiLeaks
@wikileaks
 · 24 Mar
Julian Assange's wife @StellaMoris1 makes tearful speech following yesterdays wedding to the WikiLeaks founder outside the prison where he is held for publishing truthful documents, facing 175 year sentence - ""I love Julian with all my heart, I wish he was here"" #FreeAssangeNOW
1:04
186.7K views
7
24",👽 🛸 ⚡,,7,24,['https://pbs.twimg.com/profile_images/512138307870785536/Fe00yVS2_mini.png'],https://twitter.com/zedact3d/status/1506973048204840964
justlenasart,@justlenasart,2022-03-24T17:27:11.000Z,"justlenasart
@justlenasart
·
24 Mar","Just #hodl it & wear your statement 

#bitcoin #art #bitcoinart #bitcoinmerch #lovemyjob
3
6
41",🧡,3,6,41,['https://pbs.twimg.com/media/FOoasbOXEAUS0SL?format=jpg&name=small'],https://twitter.com/justlenasart/status/1507046382380752896
Crypto Rover,@rovercrc,2022-03-24T15:02:48.000Z,"Crypto Rover
@rovercrc
·
24 Mar","#BITCOIN TO $45,000 BY THE END OF TODAY!!! 
111
112
1,134",🚀,111,112,"1,134",[],https://twitter.com/rovercrc/status/1507010047737405444
Primus 20,@OJoeekong,2022-03-24T20:06:12.000Z,"Primus 20
@OJoeekong
·
25 Mar","Play our games and earn token daily
Explore more about verse10

Follow our website 
@verse10
.net
Play to earn big 
#defi
#etherum
#blockchain 
#bitcoin
#Metaverse
1
4",,,1,4,['https://pbs.twimg.com/media/FOo_F-WXoAIeaXv?format=jpg&name=small'],https://twitter.com/OJoeekong/status/1507086399526346760
AussieDMac,@AussieDMac111,2022-03-24T21:26:17.000Z,"AussieDMac
@AussieDMac111
·
25 Mar","Photography Art and pre mint NFT by AussieDMac111 Title The Crew Session #nft #NFTCommunity #NFTProject #art #ArtistOnTwitter #artist #artphotography #photo #illustration #Trending #trend #Cryptoart #Crypto #Twitter #crew #session #bitcoin #love #life #live #modernart #click
2
16
83",,2,16,83,['https://pbs.twimg.com/media/FOpRa36VQAIzQOI?format=jpg&name=small'],https://twitter.com/AussieDMac111/status/1507106553492488243
Christian Bitcoin Guide,@pastorcoin,2022-03-24T19:24:58.000Z,"Christian Bitcoin Guide
@pastorcoin
·
25 Mar","More Pastors are asking me about #Bitcoin. Also orange pilled my chiropractor. Things are heating up.
27
19
426",,27,19,426,[],https://twitter.com/pastorcoin/status/1507076022696562694
Crypto Rover,@rovercrc,2022-03-24T18:23:49.000Z,"Crypto Rover
@rovercrc
·
24 Mar","A break above $45,000 will mean the #Bitcoin Bull Market is back!
83
79
454",,83,79,454,['https://pbs.twimg.com/media/FOongSuXoAgXBeX?format=png&name=small'],https://twitter.com/rovercrc/status/1507060632373407748
Ash WSB,@ashwsbreal,2022-03-24T18:53:32.000Z,"Ash WSB
@ashwsbreal
·
24 Mar","I’m long on #Bitcoin since 2015
104
85
440",,104,85,440,[],https://twitter.com/ashwsbreal/status/1507068110859378694
Ash WSB,@ashwsbreal,2022-03-24T16:41:28.000Z,"Ash WSB
@ashwsbreal
·
24 Mar","#BITCOIN BEARS ARE FUCKED
60
63
320",,60,63,320,[],https://twitter.com/ashwsbreal/status/1507034875328700433
Toronto Sun,@TheTorontoSun,2022-03-24T21:41:22.000Z,"Toronto Sun
@TheTorontoSun
·
25 Mar","Drake donates 1M in Bitcoin to LeBron James' charity https://bit.ly/37SzSUh
4
39
562",,4,39,562,['https://pbs.twimg.com/media/FOpU37QWUAMqMEw?format=jpg&name=small'],https://twitter.com/TheTorontoSun/status/1507110347798454291
Zhao_Ca1994,@zhao_ca1994,2022-03-24T21:10:35.000Z,"Zhao_Ca1994
@zhao_ca1994
·
25 Mar","This is a place where you have no choice but to succeed ... so go with you and celebrate your success ...

#MarvinInu
@Marvin_Inu
https://marvininueth.com

#marvin #BSCNews #LunarCrush #bnb #MarvinInu #LunarCrush #crypto #bnb #btc #Bitcoin #binance
0:08
6 views
3
25
21",🌐 🌐 🌐,3,25,21,[],https://twitter.com/zhao_ca1994/status/1507102601854308356
Blockworks,@Blockworks_,2022-03-24T20:59:32.000Z,"Blockworks
@Blockworks_
·
25 Mar","1 year ago you could buy a Tesla with #Bitcoin 

When again 
@elonmusk
? 

C: 
@LilMoonLambo
301
472
4,093",,301,472,"4,093",['https://pbs.twimg.com/media/FOpLQs-WQA0hGLv?format=jpg&name=small'],https://twitter.com/Blockworks_/status/1507099819482955780
Terse.,@Terse_tech,2022-03-24T15:45:57.000Z,"Terse.
@Terse_tech
·
24 Mar","A proposed change that would require #crypto exchanges to register with the SEC may be key to future approvals, two analysts said.
coindesk.com
Spot Bitcoin ETFs Could See Approvals in 2023: Bloomberg Intelligence
A proposed change that would require crypto exchanges to register with the SEC may be key to future approvals, two analysts wrote.
1
2",,,1,2,['https://pbs.twimg.com/card_img/1506628729648283653/eADq01j8?format=jpg&name=small'],https://twitter.com/Terse_tech/status/1507020906207449088
Serkan Alvar,@Serkan514200925,2022-03-24T19:39:26.000Z,"Serkan Alvar
@Serkan514200925
·
25 Mar","Only 36 days left until the first big step! 

#Bitcoin #crypto #Ethereum #cryptocurrency #dexgame #metaverse #dxgm #binance #altcoin #Coinbase #shib #Holochain 
@DexGame_io
7
13",👾,,7,13,['https://pbs.twimg.com/media/FOo492MWQAQ6-J_?format=jpg&name=small'],https://twitter.com/Serkan514200925/status/1507079664950464520
McShane,@mcshane_writes,2022-03-24T16:23:49.000Z,"McShane
@mcshane_writes
·
24 Mar","Come see 
@RicardoBSalinas
 & 
@maxkeiser
 speak at the #Bitcoin Conference!

 Get 10% off tickets with promocode: YTMAG
116
115
773",🎟,116,115,773,['https://pbs.twimg.com/media/FOoLykhXIAIZrB7?format=jpg&name=small'],https://twitter.com/mcshane_writes/status/1507030433220997126
Vivek,@Vivek4real_,2022-03-24T15:48:44.000Z,"Vivek
@Vivek4real_
·
24 Mar","#Bitcoin can hit $1 million and still has a 100X potential left.
144
100
1,357",⚡,144,100,"1,357",[],https://twitter.com/Vivek4real_/status/1507021606882742289
HODL,@AcemiCryptocu,2022-03-24T19:31:21.000Z,"HODL
@AcemiCryptocu
·
25 Mar","DEXGame Metaverse is divided into two main regions, DEXPARK and DEXPO, in terms of constructability and manageability. 

Discover the new DEXGame.  

#Bitcoin #crypto #Ethereum #cryptocurrency #dexgame #metaverse #dxgm #binance #altcoin #Coinbase #shib #Holochain
 
@DexGame_io
9
22",🎯 🚀 👾,,9,22,['https://pbs.twimg.com/media/FOo3HgfX0AwCpC8?format=jpg&name=small'],https://twitter.com/AcemiCryptocu/status/1507077629706440704
Primus 20,@OJoeekong,2022-03-24T20:11:11.000Z,"Primus 20
@OJoeekong
·
25 Mar","Assets can be earn as you trade
@verse10
Explore more about us as you 
Follow our website 
@verse10
.net

#defi
#metaverse
#blockchain
#bitcoin
#etherum
1
8",,,1,8,['https://pbs.twimg.com/media/FOpAO4JWYAQThio?format=jpg&name=small'],https://twitter.com/OJoeekong/status/1507087652331339778
₿itcoin Gandalf The Orange,@BTCGandalf,2022-03-24T22:21:46.000Z,"₿itcoin Gandalf The Orange
@BTCGandalf
·
25 Mar","People currently in El Salvador because for #Bitcoin reasons:
@RicardoBSalinas
 
@Excellion
 
@maxkeiser
 
@stacyherbert
 
@cz_binance
 

Probably nothing. 

#ElHodlador  
14
55
295",🟧 🌋,14,55,295,[],https://twitter.com/BTCGandalf/status/1507120514371887106
Miss ₿itcoin,@missbitcoin_mai,2022-03-24T22:34:55.000Z,"Miss ₿itcoin
@missbitcoin_mai
·
25 Mar","I have been involved with #Bitcoin for 11 years now and #ElSalvador is a place that reminds me of the emotional feelings I had when I first discovered bitcoin. I was particularly impressed with the work done at Hope House. This is where the world needs to come together!
55
172
1,621",,55,172,"1,621","['https://pbs.twimg.com/media/FOpfGnNXsAEbzLv?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FOpfGnMXsAMWYEK?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FOpfGpJXoAE0wIu?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FOpfGsSXsAY8oY0?format=jpg&name=360x360']",https://twitter.com/missbitcoin_mai/status/1507123825376387078
Max,@maxkeiser,2022-03-24T22:21:13.000Z,"Max
@maxkeiser
·
25 Mar","Me and 
@RicardoBSalinas
 dad Hugo in 2015 flying to Athens during the GFC of 2008 talking about Silver. 

Me and Ricardo flying to El Salvador in 2022 with THE SOLUTION to the ongoing GFC - #Bitcoin 

HARD, PERFECT MONEY RULES!!!
44
43
492",💙,44,43,492,"['https://pbs.twimg.com/media/FOpd_BVUcA4VHFw?format=jpg&name=small', 'https://pbs.twimg.com/media/FOpd_BcVEAAN2cS?format=jpg&name=small']",https://twitter.com/maxkeiser/status/1507120377452892161
That Martini Guy ₿,@MartiniGuyYT,2022-03-24T15:18:23.000Z,"That Martini Guy ₿
@MartiniGuyYT
·
24 Mar","#BITCOIN NEARLY AT MY $44,000 TARGET 
319
165
2,082",🚀,319,165,"2,082",[],https://twitter.com/MartiniGuyYT/status/1507013967805255687
Jay's Strategies,@Trades4Radio,2022-03-24T17:13:05.000Z,"Jay's Strategies
@Trades4Radio
·
24 Mar","Bitcoin All Things Crypto #bitcoin #cryptoNews
streamlabs.com
jaysstrategies / Streamlabs
jaysstrategies's official website powered by Streamlabs
1
4
3",,1,4,3,['https://pbs.twimg.com/card_img/1507813465703927808/d9Jarb8e?format=jpg&name=120x120'],https://twitter.com/Trades4Radio/status/1507042831185190916
IncomeSharks,@IncomeSharks,2022-03-24T20:03:52.000Z,"IncomeSharks
@IncomeSharks
·
25 Mar","Quick video summary of how I use OBV and SuperTrend to catch local bottoms on #Bitcoin
youtube.com
Catching good entries using OBV and SuperTrend
In this video I show you how I use OBV downtrend reversals with supertrend confluence to catch some amazing entries. This has been back tested a lot and seem...
71
101
543",,71,101,543,['https://pbs.twimg.com/card_img/1507085659428642818/mASkcLiF?format=jpg&name=240x240'],https://twitter.com/IncomeSharks/status/1507085813368045576
Master,@Master22227388,2022-03-24T19:58:55.000Z,"Master
@Master22227388
·
25 Mar","#BitcoinButton  #Binance The world's first widely accepted cryptocurrency is bitcoin.
1
1",,,1,1,['https://pbs.twimg.com/media/FOo9bLdXoAMFnOe?format=jpg&name=900x900'],https://twitter.com/Master22227388/status/1507084567534092296
Kit,@kit_sats,2022-03-24T19:58:08.000Z,"Kit
@kit_sats
·
25 Mar","What do you think the price of #bitcoin will be during 
@TheBitcoinConf
? 

We are only 13 days away! 
41
4
53",🌴 ☀,41,4,53,[],https://twitter.com/kit_sats/status/1507084368254156822
Crypto Ancap BR,@CryptoAncapBR,2022-03-24T18:32:12.000Z,"Crypto Ancap BR
@CryptoAncapBR
·
24 Mar","Replying to 
@0xwsf
I'm learning a Lot with your YouTube vídeos! Thanks! Chek out my First NFT
opensea.io
Uncle Sam - I want you on BitCoin - Untitled Collection #275990893 | OpenSea
Uncle Sam is a common national personification of USA. Uncle Sam has been a popular symbol of American culture and a manifestation of patriotic emotion. The image has also developed notoriety for its...
1
3",,,1,3,['https://pbs.twimg.com/card_img/1507062681710342147/KoZ27UST?format=png&name=small'],https://twitter.com/CryptoAncapBR/status/1507062741756002324
Andreas,@aantonop,2022-03-24T23:17:26.000Z,"Andreas
@aantonop
·
25 Mar","The March Livestream Q&A is Sunday, March 27th at 10am PST/17:00 UTC. I’ll be answering your questions about #crypto and open #blockchains. Hope to see you there!
youtube.com
Bitcoin and Open Blockchain Livestream Q&A with Andreas M. Antonopo...
Looking for an entertaining, trustworthy, unbiased opinion on bitcoin and open blockchains? This is it. During this livestream Andreas will answer questions ...
350
41
100",,350,41,100,['https://pbs.twimg.com/card_img/1507134656348622850/vtVacM1t?format=jpg&name=240x240'],https://twitter.com/aantonop/status/1507134522613067777
Aaron Simard,@hockey_simard,2022-03-24T18:43:46.000Z,"Aaron Simard
@hockey_simard
·
24 Mar","Replying to 
@Blockworks_
From 2017
coindesk.com
$100 Million: Putin Advisor Targets Big Raise for Bitcoin Mining ICO
An internet advisor to Russian Vladimir Putin is trying to raise as much as $100 million in an initial coin offering.
2",,,,2,['https://pbs.twimg.com/card_img/1507456975843766277/jGOefR4Y?format=jpg&name=small'],https://twitter.com/hockey_simard/status/1507065655056605184
Brittany Rears,@fire_yer_boss,2022-03-24T16:02:05.000Z,"Brittany Rears
@fire_yer_boss
·
24 Mar","#freemoney #btc #ltc #doge I’m earning money by completing tasks like testing apps or playing games on https://freecash.com/r/brittanyrears. If you sign up through my link you can open a free case and win up to $250.
freecash.com
Freecash: Free Cash, PayPal, Bitcoin & more! | Freecash.com
The Fastest Growing website to make money online from anywhere. Only tested & verified tasks. Instant withdrawals. PayPal, Bitcoin, VISA & much more.
1
2
3",,1,2,3,['https://pbs.twimg.com/card_img/1505490224427716609/Wn7lgP34?format=png&name=small'],https://twitter.com/fire_yer_boss/status/1507024965492789248
Jay.nft,@Jaykripto,2022-03-24T14:14:00.000Z,"Jay.nft
@Jaykripto
·
24 Mar","1000$

NFT Giveaway 

To enter 
- Follow 
@Jaykripto
 
- RT + LİKE 
- Tag 2 friends 

48H. 

#NFT #NFTGiveaway #Giweaway #NFTCollection #NFTGiveaways #NFTCommumity #BTC      #Bitcoin
510
651
618",🚀 🚀 👍 ♥ ✅ ⏰,510,651,618,['https://pbs.twimg.com/media/FOnuekHX0AMhWnS?format=jpg&name=small'],https://twitter.com/Jaykripto/status/1506997764382674949
Dennis Porter,@Dennis_Porter_,2022-03-24T21:40:15.000Z,"Dennis Porter
@Dennis_Porter_
·
25 Mar","BREAKING: Senator 
@CynthiaMLummis
 declares her bill would exempt some purchases made with #Bitcoin from capital gains.
69
135
1,334",,69,135,"1,334",[],https://twitter.com/Dennis_Porter_/status/1507110067732037648
Seth For Privacy,@sethforprivacy,2022-03-24T17:49:00.000Z,"Seth For Privacy
@sethforprivacy
·
24 Mar","I can't help but compare the suppression of discussion around faults and failings in #Bitcoin as a tool to the approaches the Catholic church took pre-Reformation.

Bitcoin has spun into an influencer-driven religion instead of a tool for freedom.

We need a Bitcoin reformation.
51
21
228",,51,21,228,[],https://twitter.com/sethforprivacy/status/1507051869990006784
Kacper,@Kacper30325499,2022-03-24T20:12:52.000Z,"Kacper
@Kacper30325499
·
25 Mar","Check out this item on OpenSea https://opensea.io/assets/matic/0x2953399124f0cbb46d2cbacd8a89cf0599974963/73669415650362658564646818830025591961528290765871692564843108779167221547009/… via 
@opensea
opensea.io
Bitcoin dog #1 - Dogs with different cryptos | OpenSea
Nice dog.
2
1",,,2,1,['https://pbs.twimg.com/card_img/1507088074068709378/lPqcA2UB?format=jpg&name=small'],https://twitter.com/Kacper30325499/status/1507088076992040965
Crypto Rover,@rovercrc,2022-03-24T19:00:35.000Z,"Crypto Rover
@rovercrc
·
25 Mar","Have you bought any #Bitcoin below $40,000?
241
71
867",,241,71,867,[],https://twitter.com/rovercrc/status/1507069886484332545
