UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
XRP Brit,@XrpBrit,2021-12-02T17:56:06.000Z,"XRP Brit
@XrpBrit
·
2 Dec 2021","Replying to 
@sleone_76
 @zerpenator
  and 4 others
Matt isn’t the whole ripple dev team, he’s already explained other devs are collaborating on the issue. He was also on a spaces chat last night for hours answering everyone’s questions. Perspective.
1",,,,1,[],https://twitter.com/XrpBrit/status/1466466219012333569
XPoets,@PoesyNFT,2021-12-02T20:13:32.000Z,"XPoets
@PoesyNFT
·
3 Dec 2021","Some of the proposals being made for barriers to entry seem counterproductive and childish ways to deal with a problem of troublemakers in the space. Maybe a good and profitable idea for someone to use and start a project? 
@WietseWind
, 
@Ripple
 , 
@rippleitinNZ
, 
@yyolk
, 
@bobrasX
…
5",,,,5,[],https://twitter.com/PoesyNFT/status/1466500801627660296
the burrow,@coys1969,2021-12-02T20:11:28.000Z,"the burrow
@coys1969
·
3 Dec 2021","Replying to 
@digitalassetbuy
 @JohnEDeaton1
  and 6 others
@BlockchainAssn
 wants nothing to do with 
@ripple
 even though they are members . 
@jchervinsky
 has been slating ripple for years and 
@KMSmithDC
 has shown absolutely no intention of helping. I believe they have their own agenda pushing certain assets. Otherwise why so quiet?
1
6",,,1,6,[],https://twitter.com/coys1969/status/1466500284906196994
Saske,@Coinsaske,2021-12-02T16:27:06.000Z,"Saske
@Coinsaske
·
2 Dec 2021","Replying to 
@fredostat
 @WietseWind
  and 2 others
As far as I understand, it's a (code) design problem too. Ripple as main developer can surely bring up solutions.
The network (decentralized) can vote for the update.... But I don't know anything. Gamedeveloping is ok for me, blockchain is a different space 
5",😅,,,5,[],https://twitter.com/Coinsaske/status/1466443819386290184
yolk,@yyolk,2021-12-02T17:00:08.000Z,"yolk
@yyolk
·
2 Dec 2021","Replying to 
@xrportugal
 @HammerToe
  and 2 others
Matt addressed this during the stream, yes he says they are.
2",,,,2,[],https://twitter.com/yyolk/status/1466452132123619339
XRP Gator,@XRPGator,2021-12-02T22:32:24.000Z,"XRP Gator
@XRPGator
·
3 Dec 2021","Replying to 
@WietseWind
 and 
@calcs9
I'm sorry man, u def deserve credit for all the hard work. TY. 6 weeks sounds like a frkn nightmare. No wonder. Especially sounding off way b4 the general public even knew a tidal wave was coming. 
@Ripple
 what's ur position? where is the cavalry?
1
5",🙏,1,,5,[],https://twitter.com/XRPGator/status/1466535751827423236
V for XRP,@VforXRP,2021-12-02T16:26:23.000Z,"V for XRP
@VforXRP
·
2 Dec 2021","Replying to 
@rachelleskinner
 @Ripple
  and 2 others
I agree with this sentiment, and I think 
@WietseWind
 does too. 
@JoelKatz
 it's time to put out this dumpster fire. It's not a good look at all!
1
1",🌹,1,,1,[],https://twitter.com/VforXRP/status/1466443639454900231
Saske,@Coinsaske,2021-12-02T16:47:41.000Z,"Saske
@Coinsaske
·
2 Dec 2021","Replying to 
@XRPL_rabbit
 @RippleXDev
  and 3 others
I appreciate your work all the years, and hoped that ripple somehow makes it profitable for the xrpl devs.
Sorry mate.

There are better options out there.
#XDCNetwork or 
@vechainofficial
 for instance pay the validators through the fees, which isn't the case with xrpl.
1",,,,1,[],https://twitter.com/Coinsaske/status/1466448998466822150
XRP CAPTAIN✪,@UniverseTwenty,2021-12-03T19:55:06.000Z,"XRP CAPTAIN✪
@UniverseTwenty
·
4 Dec 2021","BOOM Reserve Bank Of India Will Use #ripple #XRP As CBDC. Infact All Banks Of #India Will Use #XRPL 

Its Confirmed They Will Use #ripple #XRP They Are Working With #ripple Since 2015/16.

Official Website Reserve Bank Of India. 

#XRPCommunity #XRPArmy #XRPtheStandard
150
1K
2.5K",💥 💥 💥,150,1K,2.5K,"['https://pbs.twimg.com/media/FFtUEctUcAERgay?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFtUFAWVgAI86gf?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFtUEsuVEAI0ZWS?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFtUFNnVQAMAjDM?format=jpg&name=360x360']",https://twitter.com/UniverseTwenty/status/1466858554501976065
Jeremy Hogan,@attorneyjeremy1,2021-12-03T19:40:25.000Z,"Jeremy Hogan
@attorneyjeremy1
·
4 Dec 2021","The Court of Appeals (which the Ripple v. SEC court is under) just issued an opinion which changes the law a bit for what is protected by the Deliberative Process Privilege (DPP).

Since the law has changed, the parties are being given a chance to re-brief per the new law. 1/4
James K. Filan
@FilanLaw
 · 4 Dec 2021
#XRPCommunity #SECGov v. #Ripple #XRP Judge Netburn orders the parties to file supplemental briefing on Deliberative Process Privilege in light on recent Second Circuit case.   https://ca2.uscourts.gov/decisions/isysquery/64744265-cde4-4c4a-b805-7be90203d461/2/doc/20-422_complete_opn.pdf#xml=https://www.ca2.uscourts.gov/decisions/isysquery/64744265-cde4-4c4a-b805-7be90203d461/2/hilite/…
234
402
1.4K",,234,402,1.4K,"['https://pbs.twimg.com/profile_images/602918489351917568/MJAMxg9p_mini.jpg', 'https://pbs.twimg.com/media/FFtL5qIXEAkxl7S?format=jpg&name=small']",https://twitter.com/attorneyjeremy1/status/1466854857634160641
BravoIntel,@bravoINTEL,2021-12-03T14:51:49.000Z,"BravoIntel
@bravoINTEL
·
3 Dec 2021","Ripple Effect Studio (DICE LA) will be continuing to work on Battlefield Portal, but are also in development of a ""new experience"" in the Battlefield 2042 universe.
54
55
850",,54,55,850,['https://pbs.twimg.com/media/FFsOqY9XEAAdEu0?format=jpg&name=small'],https://twitter.com/bravoINTEL/status/1466782228957048832
𝗕𝗮𝗻𝗸XRP,@BankXRP,2021-12-03T21:28:56.000Z,"𝗕𝗮𝗻𝗸XRP
@BankXRP
·
4 Dec 2021","MojoLoop and Ripple Thread
𝗕𝗮𝗻𝗸XRP
@BankXRP
 · 8 May 2018
Bill Gates on Digital Currency 17 Feb 2016

https://youtu.be/rRdk5n4G1Bk
Show this thread
2
10
47",,2,10,47,['https://pbs.twimg.com/profile_images/1481346435861917706/gx87zuLT_mini.png'],https://twitter.com/BankXRP/status/1466882165011058696
Keiko JD,@GolferGirl305,2021-12-03T22:14:52.000Z,"Keiko JD
@GolferGirl305
·
4 Dec 2021","Each time a person stands up for an ideal, he sends forth a tiny ripple of hope, and crossing each other from a million different centers of energy and daring, these ripples build a current that can sweep down the mightiest walls of oppression.
 ~ Robert Kennedy
9
37",,,9,37,[],https://twitter.com/GolferGirl305/status/1466893724865249285
TAIG,@TAIGxrp,2021-12-03T22:54:42.000Z,"TAIG
@TAIGxrp
·
4 Dec 2021"," @ripple
 is a member of W3C.  
@_XRpizza
 @digitalassetbuy
 @BakkupBradley
 @JohnEDeaton1
 @jungleincxrp
 @BlackberryXRP
 Link - https://w3.org/groups/wg/payments/ipr…
Jungle Inc XRP (Dot Year is Here) GLMR, PDEX
@jungleincxrp
 · 20 Dec 2018
When you inspect the Bearableguy123 Jar image you find http://W3.org Can anyone explain what this is?

If you search for Ripple you find emails like this https://lists.w3.org/Archives/Public/public-interledger/2017Jun/0022.html…

W3 member List 
2
10",👀 👀,,2,10,"['https://pbs.twimg.com/media/FFt9LtCXEAYC0JM?format=jpg&name=small', 'https://pbs.twimg.com/media/FFt9LtCXMAI_hWW?format=jpg&name=360x360', 'https://pbs.twimg.com/profile_images/1481898968359469057/FxrGpin4_mini.jpg']",https://twitter.com/TAIGxrp/status/1466903750644322307
Jeremy Hogan,@attorneyjeremy1,2021-12-03T19:40:26.000Z,"Jeremy Hogan
@attorneyjeremy1
·
4 Dec 2021","3/4 ""Explain it in football terms"":

The parties lined up for the extra point on the 2 yard line but the NFL rules committee just changed the rule to make Ripple line up on the 5 yard line.  The teams each have until next week to line up according to the new rule.
28
55
918",,28,55,918,[],https://twitter.com/attorneyjeremy1/status/1466854860792422410
Chip – onthechain.io,@stephenchip,2021-12-03T23:11:39.000Z,"Chip – onthechain.io
@stephenchip
·
4 Dec 2021","A good watch!

Ripple vs. SEC Update with Jeremy Hogan 
@attorneyjeremy1
youtube.com
Ripple vs SEC Update with Jeremy Hogan
-----------------------------------------------------후원 https://toon.at/donate/cogong-----------------------------------------------------채널에 가입하여 혜택을 누려보세요....
14
72",,,14,72,['https://pbs.twimg.com/card_img/1482068552161112066/yQ4r004q?format=jpg&name=240x240'],https://twitter.com/stephenchip/status/1466908015290990593
Digital Asset Investor Researcher/Wild Speculator,@digitalassetbuy,2021-12-03T15:27:56.000Z,"Digital Asset Investor Researcher/Wild Speculator
@digitalassetbuy
·
3 Dec 2021","XRP L Decentralization & SEC & ETH vs. Ripple / XRP Settlement #xrp #xrpthestandard 
@ripple
youtube.com
XRP L Decentralization & SEC & ETH vs. Ripple / XRP Settlement
XRPL Labs Adopt A Node InitiativeDecentralized XRP Community Initiativehttps://opencollective.com/xrpl-adopt-a-nodeProtect Yourself From Hackers: Pure VPNCyb...
5
32
146",,5,32,146,['https://pbs.twimg.com/card_img/1482625809777143809/M9LLHlBM?format=jpg&name=240x240'],https://twitter.com/digitalassetbuy/status/1466791319536381958
Richard Siken bot,@sikenpoems,2021-12-03T17:54:28.000Z,"Richard Siken bot
@sikenpoems
·
3 Dec 2021","Suppose for a moment we are crowded around a pier, waiting for something to ripple the water. We believe in you. There is no danger. It is not getting dark, we want to say.
1
14
115",,1,14,115,[],https://twitter.com/sikenpoems/status/1466828194431094784
Michael,@val5linx,2021-12-03T18:43:50.000Z,"Michael
@val5linx
·
3 Dec 2021","XRP whale activity increases as the coin loses a small part of its previously gained value. Two transactions, both worth approximately $50 million, appeared on the Ripple blockchain.
u.today
$100 Million Worth of XRP Moved By Whales Amid 3% Correction
Whale activity rises as XRP retraces and fails to start another bullish rally
1
9
49",,1,9,49,['https://pbs.twimg.com/card_img/1482286862769217536/v8QkM8rJ?format=jpg&name=small'],https://twitter.com/val5linx/status/1466840615753334789
XRPKickz,@JumpmanFiend,2021-12-03T21:26:45.000Z,"XRPKickz
@JumpmanFiend
·
4 Dec 2021","Replying to 
@SugarKoat
, 
@Ripple
 and 
@coinbase
Well get ready to be in the Box of Shame. I see you Monday Jonny.
The following media includes potentially sensitive content. Change settings
View
3",,,,3,[],https://twitter.com/JumpmanFiend/status/1466881618434564097
S.D. #BLM,@Simd26,2021-12-03T21:34:46.000Z,"S.D. #BLM
@Simd26
·
4 Dec 2021","If what's going on with the #XRPL doesn't prove to you that it's an absolute game changer I don't know what does. It's clearly far superior, based on the community alone. I've seen nothing but random devs coming to help build the network to be better. With NO 
@Ripple
 interference
1
2
3",,1,2,3,[],https://twitter.com/Simd26/status/1466883636045754370
Digital Perspectives Researcher/Wild Speculator,@BakkupBradley,2021-12-03T16:48:47.000Z,"Digital Perspectives Researcher/Wild Speculator
@BakkupBradley
·
3 Dec 2021","Ripple/XRP-Clayton/Gensler vs Brooks/Giancarlo-Regulating Crypto,Is david Schwartz Satoshi Nakamoto?

https://youtu.be/RklJywBEI9Y

#XRP #BTC  #ETH  #BCH #LTC #xrpthestandard #ripple #ripplenews #DigitalPerspectives #Crypto #Financial #Investing 
@CGasparino
 #procoinnews
11
16
60",,11,16,60,['https://pbs.twimg.com/media/FFsafPKUYAYxf7b?format=jpg&name=small'],https://twitter.com/BakkupBradley/status/1466811664880128000
Zac Shaiken,@ZacShaiken,2021-12-03T19:27:10.000Z,"Zac Shaiken
@ZacShaiken
·
4 Dec 2021","Hey 
@Ripple
 @RippleXDev
 it would be great to see you contribute as well! Now is the chance to show the community volunteers your support.
Zac Shaiken
@ZacShaiken
 · 3 Dec 2021
Just donated to the XRPL Adopt-a-node initiative started by @WietseWind @XRPLLabs and you can too here:

https://opencollective.com/xrpl-adopt-a-node…

As we've seen this week-- volunteers keep the network afloat. 

Not everyone can/wants to run a node. This is a good alternative way to contribute.
Show this thread
1
8",,1,,8,['https://pbs.twimg.com/profile_images/1431422499460243457/k8-958TR_mini.jpg'],https://twitter.com/ZacShaiken/status/1466851523388968981
WietseWind - XUMM @ XRPL Labs,XUMM @ XRPL Labs,2021-12-03T21:24:19.000Z,"WietseWind - XUMM @ XRPL Labs
@WietseWind
·
4 Dec 2021","Replying to 
@iMustBeNewLOL
 and 
@XRPLLabs
Ripple is doing what they can. XRPLF is doing what they can. At XRPL Labs we're doing what we can. This is not about the usual suspects paying for infra: this is about the community having a shot at giving a little bit back to the infrastructure/ecosystem :)
11
37
212",🛠,11,37,212,[],https://twitter.com/WietseWind/status/1466881004858191883
Tom Vrilock,@vrilock,2021-12-03T20:24:03.000Z,"Tom Vrilock
@vrilock
·
4 Dec 2021","What do you all think of Everise secure stack for #DeFi?
@stevewoz
 @StellarOrg
 @blockchain
 @jack
 @Ripple
 @cryptocom
1
1",,1,,1,[],https://twitter.com/vrilock/status/1466865836732211204
grimacemcdonald,@grimacemcdonal1,2021-12-03T22:08:08.000Z,"grimacemcdonald
@grimacemcdonal1
·
4 Dec 2021","Replying to 
@TheStalwart
Pretty sure Charlie knows about 
@Ripple
.

Call it a hunch.

https://finance.yahoo.com/quote/BAC/holders?p=BAC…

https://ripple.com/ripplenet-committee/…

https://ripple.com/customers
1",🍔 🍟 🍺 🏒 ⏳ 🍀 🥃 🍸 💰,,,1,"['https://pbs.twimg.com/media/FFtx29QVcAAJSZT?format=jpg&name=small', 'https://pbs.twimg.com/media/FFtyF5lVcAUs6u9?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FFtyRCFVQAM_MAu?format=png&name=360x360']",https://twitter.com/grimacemcdonal1/status/1466892033398751234
It’scoopsXRP,@XRPcoops444,2021-12-03T21:28:43.000Z,"It’scoopsXRP
@XRPcoops444
·
4 Dec 2021","Replying to 
@PbuzzXr
, 
@Ripple
 and 
@SECGov
They broke it so the XRP army/devs could fix it proving to the world it’s decentralised what a perfect ending to the show...
1
12",,,1,12,[],https://twitter.com/XRPcoops444/status/1466882112989155332
𝗕𝗮𝗻𝗸XRP,@BankXRP,2021-12-03T21:42:38.000Z,"𝗕𝗮𝗻𝗸XRP
@BankXRP
·
4 Dec 2021","Global Organizations Join the Mojaloop Foundation 
PhonePe and Ripple Join the Ranks of Fellow Philanthropic and Technology Sponsor Members Coil, Bill & Melinda Gates Foundation, Google, ModusBox, Omidyar Network, and The Rockefeller Foundation
businesswire.com
Global Organizations Join the Mojaloop Foundation to Advance Financial Inclusion
The Mojaloop Foundation announced PhonePe and Ripple have joined as Sponsor members. Giori Digital and Sybrin have joined as Promoter members.
2
11
35",,2,11,35,['https://pbs.twimg.com/card_img/1481968866502840322/6HlgtXua?format=jpg&name=small'],https://twitter.com/BankXRP/status/1466885615522304001
XRP Ninja,@XRP007XRP,2021-12-03T18:50:15.000Z,"XRP Ninja
@XRP007XRP
·
3 Dec 2021","Replying to 
@JammesNova
 @SugarKoat
  and 4 others
LoL @ 
@AlexCobb_
 starts streaming
2",💥 💥,,,2,[],https://twitter.com/XRP007XRP/status/1466842232686878724
chicken XRP,@xrpdude90,2021-12-03T15:57:02.000Z,"chicken XRP
@xrpdude90
·
3 Dec 2021","Replying to 
@XRP_Productions
 @JammesNova
  and 5 others
6. I drive through Jack and get a breakfast sandwich
3
3",,3,,3,[],https://twitter.com/xrpdude90/status/1466798639708196870
XPoets,@PoesyNFT,2021-12-03T15:22:48.000Z,"XPoets
@PoesyNFT
·
3 Dec 2021","#XPoetSociety #NationOfXPoets #XPoesy Our project just contributed to XRPL Labs: Adopt an XRP Ledger node. Consider supporting them too — every little helps! Thank you XRPL devs! #RepublicOfPoetry https://opencollective.com/xrpl-adopt-a-node… via 
@opencollect
 @WietseWind
 @XummSupport
 @Ripple
opencollective.com
XRPL Labs: Adopt an XRP Ledger node - Open Collective
Help XRPL Labs (the company behind XUMM) to improve XRP Ledger stability and availability, providing & maintaining public Full History & non Full History nodes.
3
11",,,3,11,['https://pbs.twimg.com/card_img/1481972138814763009/FqERjUrq?format=jpg&name=900x900'],https://twitter.com/PoesyNFT/status/1466790027745234949
Sith Lord XRP,@Ivan02812917,2021-12-03T20:18:38.000Z,"Sith Lord XRP
@Ivan02812917
·
4 Dec 2021","Replying to 
@SugarKoat
, 
@Ripple
 and 
@coinbase
Hope you are right.... not looking good all the way around
1
1",🍍,1,,1,[],https://twitter.com/Ivan02812917/status/1466864473612898306
Mr. MeeeehWhatEver!,@Mr_Fjeld,2021-12-03T23:41:21.000Z,"Mr. MeeeehWhatEver!
@Mr_Fjeld
·
4 Dec 2021","Replying to 
@SugarKoat
, 
@Ripple
 and 
@coinbase
Otherwise hall of shame?
1
4",,,1,4,[],https://twitter.com/Mr_Fjeld/status/1466915490148847617
vikingsfbfan,@vikingsfbfan201,2021-12-03T17:23:55.000Z,"vikingsfbfan
@vikingsfbfan201
·
3 Dec 2021","Replying to 
@IH12963
 @AS09191439
  and 3 others
People will soon see the power of $QNT.
4",,,,4,[],https://twitter.com/vikingsfbfan201/status/1466820506410274816
⋆,@TheSaintsNation,2021-12-03T19:19:20.000Z,"⋆
@TheSaintsNation
·
4 Dec 2021","Replying to 
@RepTomEmmer
 and 
@GaryGensler
Please question him as to why ethereum is sufficiently decentralized and why the token sale was not a securities offering per Jay Clayton & William Hinman, and yet the 
@SECGov
 chose to sue an American company 
@Ripple
 without any fair notice to the markets & investors
3
38",,3,,38,[],https://twitter.com/TheSaintsNation/status/1466849552644853761
DanZig,@danzig202,2021-12-03T21:45:21.000Z,"DanZig
@danzig202
·
4 Dec 2021","Replying to 
@HammerToe
 @haydentiff
  and 8 others
Matt do you think its ok for CL and BG to make a combined $800 million from XRP sales as claimed by the SEC?
2",,,,2,[],https://twitter.com/danzig202/status/1466886299844063236
PooKy2SpooKy,@Blakeandmild,2021-12-03T19:17:47.000Z,"PooKy2SpooKy
@Blakeandmild
·
4 Dec 2021","Replying to 
@SugarKoat
, 
@Ripple
 and 
@coinbase
If not just delete the tweet and try again. It’s ok fren.
1",,,,1,[],https://twitter.com/Blakeandmild/status/1466849161932902401
XRP ARTILLARY,@Airsho7,2021-12-03T22:35:04.000Z,"XRP ARTILLARY
@Airsho7
·
4 Dec 2021","Replying to 
@SugarKoat
, 
@Ripple
 and 
@coinbase
I think I will have to follow after this one .Let’s gooo 
1",🚀 🚀 🚀 🚀 🚀,,,1,[],https://twitter.com/Airsho7/status/1466898809061969921
THE ONE,@THEONE74910858,2021-12-03T20:12:27.000Z,"THE ONE
@THEONE74910858
·
4 Dec 2021","Replying to 
@SugarKoat
, 
@Ripple
 and 
@coinbase
I will pin this Tweet on my profile
1
1
4",🤞 🙏,1,1,4,[],https://twitter.com/THEONE74910858/status/1466862919438802954
Jay Grissom (Galaxian/Sparktan),@jfgrissom,2021-12-03T23:23:47.000Z,"Jay Grissom (Galaxian/Sparktan)
@jfgrissom
·
4 Dec 2021","Replying to 
@pesce_grosso
, 
@Kevin_Cage_
 and 
@opencollect
Wow no satisfying some people.

If 
@Ripple
 offered funds or stands up nodes people say $XRP is centralized.

If they don’t? We get non-sense like this.
1
6",👎,1,,6,[],https://twitter.com/jfgrissom/status/1466911069360705537
ChestyPuller’s Ghost,@CrusanMatt,2021-12-03T20:39:42.000Z,"ChestyPuller’s Ghost
@CrusanMatt
·
4 Dec 2021","Replying to 
@THEONE74910858
 @CogitoE72901399
  and 3 others
Exactly! Just know it will happen when they want it to and when everything is in place and ready, but be sure that day will come and it will surprise even those expecting it.
2
6",,2,,6,[],https://twitter.com/CrusanMatt/status/1466869778417602560
RevelationReady,@IH12963,2021-12-03T17:00:19.000Z,"RevelationReady
@IH12963
·
3 Dec 2021","Replying to 
@AS09191439
 @Mel_Senechal
  and 2 others
I'm betting on $qnt too.

Rockefeller capital is on the board of Quant.  Read between the lines.  I'm not betting against the Rockefellers
2
3",,2,,3,[],https://twitter.com/IH12963/status/1466814566550151175
G · DLT,@g_dlt1,2021-12-03T15:32:17.000Z,"G · DLT
@g_dlt1
·
3 Dec 2021","Replying to 
@kieranmlkelly
 @Mel_Senechal
  and 3 others
they're fighting for the REAL crypto technologies, not the scam coins which are OBVIOUS scams
1
2",,1,,2,[],https://twitter.com/g_dlt1/status/1466792414048178179
sum ergo,@CogitoE72901399,2021-12-03T20:16:57.000Z,"sum ergo
@CogitoE72901399
·
4 Dec 2021","Replying to 
@THEONE74910858
 @SugarKoat
  and 2 others
Why do so many feel the need (and also wrongly) to predict the date that the Ripple lawsuit will end.  Is there such a thing as the “Nostradamus complex” ???
1
3",,1,,3,[],https://twitter.com/CogitoE72901399/status/1466864051930255366
THE ONE,@THEONE74910858,2021-12-03T20:25:15.000Z,"THE ONE
@THEONE74910858
·
4 Dec 2021","Replying to 
@CogitoE72901399
 @SugarKoat
  and 2 others
If I've learned ONE thing on Twitter it is ...
never never never never never never NEVER give prices and or dates because no matter how genuine your intentions if XRP does not go to the moon on that date at that price you will be as the emperor with no clothes on
2
3
26",👑 🙏,2,3,26,[],https://twitter.com/THEONE74910858/status/1466866138277625862
XcRyPto,@cryptotrader150,2021-12-03T17:41:02.000Z,"XcRyPto
@cryptotrader150
·
3 Dec 2021","Replying to 
@ISO_XRP
, 
@Ripple
 and 
@JoelKatz
personally think its a lawsuit play.... show the true decentralisation of the XRPL with a miner hiccup all whilst the CTO of Ripple is in Antarctica... if xrpl was centralised the CTO would immediately be called upon
1",,,,1,[],https://twitter.com/cryptotrader150/status/1466824814237257729
CRYPTO SHEN,@cryptoshenx,2021-12-03T14:52:21.000Z,"CRYPTO SHEN
@cryptoshenx
·
3 Dec 2021","Replying to 
@JammesNova
 @SugarKoat
  and 4 others
As an XRP holder, this sounds accurate.
2",,,,2,[],https://twitter.com/cryptoshenx/status/1466782364009476104
DennisNYC,@DennisNYC_edu,2021-12-03T17:47:22.000Z,"DennisNYC
@DennisNYC_edu
·
3 Dec 2021","Replying to 
@fourthjohnxrp
 @kieranmlkelly
  and 4 others
This is great point. The outcome of the case against $XRP won’t give clarity on yield farming, crypto lending, stable coin backing, & more.

They are definitely fighting for all crypto, but personally IDC how the Ripple/BG/CL suits end, as long as todays $XRP can trade freely.
3",,,,3,[],https://twitter.com/DennisNYC_edu/status/1466826409054199830
"Dr. Trump, dislike Gensler, Clayton, Hinman $ Co",@RichardJL7,2021-12-03T18:08:13.000Z,"Dr. Trump, dislike Gensler, Clayton, Hinman $ Co
@RichardJL7
·
3 Dec 2021","Replying to 
@haydentiff
 @kieranmlkelly
  and 8 others
Take a good care of yourself Tiff. It is the proof that the SEC does not want to see in court, 
@Ripple
 does not own #XRPL and #XRP holders are on their own :-( 
@JohnEDeaton1
 .
1
1",❤,1,,1,[],https://twitter.com/RichardJL7/status/1466831655985770498
Kieran Kelly,@kieranmlkelly,2021-12-03T15:41:31.000Z,"Kieran Kelly
@kieranmlkelly
·
3 Dec 2021","Replying to 
@g_dlt1
 @Mel_Senechal
  and 3 others
Many thousands sir
3",,,,3,[],https://twitter.com/kieranmlkelly/status/1466794738095476744
THE ONE,@THEONE74910858,2021-12-03T20:44:22.000Z,"THE ONE
@THEONE74910858
·
4 Dec 2021","Replying to 
@CrusanMatt
 @CogitoE72901399
  and 3 others
Yes it will 
While technology upgrades are necessary, Legacy Bankers will also protect their dollar-denominated wealth for as long as possible
1
9",🙏,1,,9,[],https://twitter.com/THEONE74910858/status/1466870949416943627
Saske,@Coinsaske,2021-12-03T15:17:51.000Z,"Saske
@Coinsaske
·
3 Dec 2021","Replying to 
@ganeshhiremath
, 
@arthurko1000
 and 
@Ripple
Look again. It says it supports 100+ networks. Ripple is just one of many, and not the base nor the standard
1
1",,1,,1,[],https://twitter.com/Coinsaske/status/1466788779813912576
tboone8,@tboone_8,2021-12-03T16:31:46.000Z,"tboone8
@tboone_8
·
3 Dec 2021","Replying to 
@zerpenator
 @digitalassetbuy
  and 2 others
Right, and Ripple is incentivized just like we are for the ledger to be functional and efficient. But, since they’re just one stakeholder of many working on this effort, I think that’s a major talking point they can use to their advantage in this case.
1
1",,1,,1,[],https://twitter.com/tboone_8/status/1466807381040537607
𝚃𝚒𝚏𝚏𝚊𝚗𝚢 𝙷𝚊𝚢𝚍𝚎𝚗,@haydentiff,2021-12-03T21:43:03.000Z,"𝚃𝚒𝚏𝚏𝚊𝚗𝚢 𝙷𝚊𝚢𝚍𝚎𝚗
@haydentiff
·
4 Dec 2021","Replying to 
@danzig202
 @ChefMMiami
  and 9 others
I didn’t want to run a production grade validator. I only did because I saw how horrible the network was.
3",,,,3,[],https://twitter.com/haydentiff/status/1466885719461404672
free coins project,@DOGEELONcoins,2021-12-03T19:25:23.000Z,"free coins project
@DOGEELONcoins
·
4 Dec 2021","Replying to 
@digitalassetbuy
 and 
@UniverseTwenty
XRP is becoming real garbage  no value waste of time  and now this guy say this  supreme my ass - Freemason boy ! 
@Ripple
 @JoelKatz
 @ExtraVOD_
 @BlackberryXRP
 @noturnocsz1
 @XrdogeBank
 @JESUSFERREIRAJ6
 what a joke - I had ETHERIUM WHEN WAS 100 bucks sold for XRPOOL 
2
4",🗑 🤮 💩,,2,4,[],https://twitter.com/DOGEELONcoins/status/1466851075168870418
John Duda,@duda_john,2021-12-03T15:36:03.000Z,"John Duda
@duda_john
·
3 Dec 2021","Replying to 
@JammesNova
 @SugarKoat
  and 4 others
1) sec refuses to respond knowing netburn won't hold a governmental institution in contempt

2) discovery pushed back to feb 2023
1",,,,1,[],https://twitter.com/duda_john/status/1466793362019737611
DanZig,@danzig202,2021-12-03T21:49:27.000Z,"DanZig
@danzig202
·
4 Dec 2021","Replying to 
@haydentiff
 @ChefMMiami
  and 10 others
I heard of it via @CryptoCobain but my knowledge of Ross's case isn't strong enough to donate.
1",,,,1,[],https://twitter.com/danzig202/status/1466887328463568896
XRP CAPTAIN✪,@UniverseTwenty,2021-12-04T17:10:03.000Z,"XRP CAPTAIN✪
@UniverseTwenty
·
4 Dec 2021","BOOM CITI BANK Will Use #Ripple #XRP   Token To Facilitate International Payments.

CITI BANK Is Working With #Ripple Since 2013/14. 

Official Citi Bank Website 

#XRPArmy #XRPtheStandard #xrpcommmunity
124
984
2.7K",💥 💥 💥 👇 👇,124,984,2.7K,['https://pbs.twimg.com/media/FFx35K3VEAYKs9X?format=jpg&name=small'],https://twitter.com/UniverseTwenty/status/1467179405671755776
ƝƠƬƠƦƖƠƲƧҲƦƤ χяρиσтσяισυѕ,@INotoriousxrp,2021-12-04T23:13:28.000Z,"ƝƠƬƠƦƖƠƲƧҲƦƤ χяρиσтσяισυѕ
@INotoriousxrp
·
5 Dec 2021","It's worth aiming high... careful with this stuff it's real...#XRP 
#Ripple 
#XRPLcommunity #cryptocurrency
5
48
129",🦋,5,48,129,['https://pbs.twimg.com/ext_tw_video_thumb/1467270177062596611/pu/img/xQlPZbhqYXSrAJUq.jpg'],https://twitter.com/INotoriousxrp/status/1467270860604063750
Digital Asset Investor Researcher/Wild Speculator,@digitalassetbuy,2021-12-04T14:50:35.000Z,"Digital Asset Investor Researcher/Wild Speculator
@digitalassetbuy
·
4 Dec 2021","How/When the SEC vs. 
@ripple
 case is settled/resolved.  Interesting thoughts by 
@attorneyjeremy1
 Full video here https://youtube.com/watch?v=6SkKoPXNYkU…
42
270
988",,42,270,988,['https://pbs.twimg.com/ext_tw_video_thumb/1467144148432138253/pu/img/paA_jBM6mIoHFL0H.jpg'],https://twitter.com/digitalassetbuy/status/1467144305785643008
Bullish Rippers,@BullishRippers,2021-12-04T14:02:40.000Z,"Bullish Rippers
@BullishRippers
·
4 Dec 2021","Here's how the largest Cryptos have performed so far in 2021

Bitcoin $BTC +61%
Ethereum $ETH +442%
Binance Coin $BNB +1344%
Solana $SOL +10,400%
Cardano $ADA +676%
Ripple $XRP +228%
Polkadot $DOT +239%
Terra $LUNA +8,620%
Dogecoin $DOGE +2,805%
Avalance $AVAX +2,340%
6
33
113",,6,33,113,[],https://twitter.com/BullishRippers/status/1467132249736990729
